,aid,sid,pred,ga_surface_r,ni_surface_r,wo_surface_r,ga_type_r,ni_type_r,wo_type_r,keyaki_sbj,keyaki_ob1,keyaki_ob2,takeno1_sbj,takeno1_ob1,takeno1_ob2,takeno2_sbj,takeno2_ob1,takeno2_ob2,ga_surface_s,wo_surface_s,ni_surface_s,ga_type_s,wo_type_s,ni_type_s
1049,950101071,9,続き,増加傾向,,,DIRECT,NONE,NONE,増加傾向,,,増加傾向,,,増加傾向,,,傾向,,,DIRECT,,
1050,950101071,9,占め,移民,,三分の一前後,INTRA_Z,NONE,INTRA_Z,移民,前後,,移民,前後,,移民,一前後,,移民,,,DIRECT,,
1051,950101071,10,広大,国土,,,INTRA_Z,NONE,NONE,,,,,,,,,,受け入れ,,,INTRA_Z,,
1052,950101071,10,抱える,カナダ,,国土,INTRA_Z,NONE,DIRECT,*T*,国土,,*T*,国土,,*T*,国土,,受け入れ,,,INTRA_Z,,
1053,950101071,10,国策,移民受け入れ,,,DIRECT,NONE,NONE,,,,,,,,,,受け入れ,,,DIRECT,,
1054,950101071,10,年間二十一万五千—十九万人,移民,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1055,950101071,11,続き,移民,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,,,,,,,,,
1056,950101071,11,勢い,移民,,,DIRECT,NONE,NONE,,,,,,,,,,移民,,,DIRECT,,
1057,950101071,12,違っ,様相,,,INTRA_Z,NONE,NONE,移民,,,様相,,,様相,,,様相,,,DIRECT,,
1058,950101071,13,広い,世界,,,INTRA_Z,NONE,NONE,,,,,,,,,,委員,,,INTRA_Z,,
1059,950101071,13,求め,タム・グーセン・,,世界,INTRA_Z,NONE,INTRA_Z,*PRO*,世界,,*PRO*,世界,,*PRO*,世界,,委員,,,INTRA_Z,,
1060,950101071,13,移住し,タム・グーセン・,カナダ,,INTRA_Z,INTER_Z,NONE,*PRO*,,前,*PRO*,,前,*PRO*,,前,委員,,,INTRA_Z,,
1061,950101071,13,獲得し,タム・グーセン・,,市民権,INTRA_Z,NONE,DIRECT,*T*,市民権,,*T*,市民権,,*T*,市民権,,,,,,,
1062,950101071,13,説明する,タム・グーセン・,,,INTRA_Z,NONE,NONE,トロント市教委教育委員,,,トロント市教委教育委員,,,タム・グーセン・トロント市教委教育委員,,,委員,,,DIRECT,,
1063,950101071,14,不安,いう,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1064,950101071,14,解放さ,英,,香港,DIRECT,NONE,INTRA_Z,,*pro*,,,*pro*,,*pro*,,不安,,,,,,
1065,950101071,14,誇り,いう,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1066,950101071,14,揺れ,人,,,INTRA_Z,NONE,NONE,*PRO*,,はざま,*PRO*,,はざま,*PRO*,,はざま,人,,,INTRA_Z,,
1067,950101071,14,現実的,選択,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1068,950101071,14,迫ら,exog,人,選択,INTER_Z,INTRA_Z,DIRECT,選択,*T*,,選択,*T*,,*T*,選択,,,,,,,
1069,950101071,14,多い,人,,,DIRECT,NONE,NONE,人,,,人,,,人,,,人,,,DIRECT,,
1070,950101071,14,求め,私たち,,新天地,INTRA_Z,NONE,INTRA_Z,*T*,新天地,レベル,*T*,新天地,レベル,*T*,新天地,個人的レベル,,,,,,
1071,950101071,14,違う,どこか,,,INTRA_Z,NONE,NONE,*pro*,,,,,,,,,,,,,,
1072,950101071,14,伝統的,パターン,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1073,950101071,14,打ち破っ,香港,,パターン,INTRA_Z,NONE,INTRA_Z,香港移民,パターン,,香港移民,パターン,,香港移民,パターン,,移民,,,DIRECT,,
1074,950101071,15,下ろし,中国,チャイナタウンなど,根,INTRA_Z,INTRA_Z,DIRECT,*PRO*,根,チャイナタウン,*PRO*,根,チャイナタウン,*PRO*,根,チャイナタウン,移民,,タウン,INTRA_Z,,DIRECT
1075,950101071,15,成功すれ,中国,,,INTRA_Z,NONE,NONE,*PRO*,,,*pro*,,,*PRO*,,,移民,,,INTRA_Z,,
1076,950101071,15,移住し,中国,各地,,INTRA_Z,INTRA_Z,NONE,中国系移民,,郊外,中国系移民,,郊外,中国系移民,,郊外,移民,,各地,DIRECT,,DIRECT
1077,950101071,15,言える,exog,,地域,INTER_Z,NONE,INTRA_Z,*pro*,*T*,中国人コミュニティー,*T*,,中国人コミュニティー,*T*,,中国人コミュニティー,,,,,,
1078,950101071,15,限ら,地域,チャイナタウン,,DIRECT,DIRECT,NONE,,地域,チャイナタウン,,地域,チャイナタウン,地域,,チャイナタウン,,,タウン,,,DIRECT
1079,950101071,16,飛び越え,香港,,枠,INTRA_Z,NONE,INTRA_Z,香港移民,枠,,香港移民,枠,,香港移民,枠,,移民,,,DIRECT,,
1080,950101071,17,購入,香港,,住宅,INTER_Z,NONE,DIRECT,*PRO*,住宅,リッチモンドヒル,*PRO*,住宅,リッチモンドヒル,,,,,,ヒル,,,DIRECT
1081,950101071,17,建設し,香港,,ショッピングセンター,INTER_Z,NONE,DIRECT,*PRO*,ショッピングセンター,,*PRO*,ショッピングセンター,,*PRO*,ショッピングセンター,,,,,,,
1082,950101071,17,つくり上げ,香港,,ホンコン,INTER_Z,NONE,INTRA_Z,*pro*,ホンコンタウン,,*pro*,ホンコンタウン,,*pro*,ホンコンタウン,,,,,,,
1083,950101071,18,増え,数,,,INTRA_Z,NONE,NONE,数,,,数,,,数,,,数,,,DIRECT,,
1084,950101071,19,超え,exog,,パターン,INTER_Z,NONE,INTRA_Z,*T*,パターン,,*T*,パターン,,*T*,パターン,,実態,,,INTRA_Z,,
1085,950101071,19,言っ,exog,,実態,INTER_Z,NONE,INTRA_Z,,,,*pro*,,,*PRO*,,移植,,,,,,
1086,950101071,20,把握し,政府,,全体,INTRA_Z,NONE,INTRA_Z,政府統計,中国系移民数,,*pro*,,,*pro*,,,統計,,,DIRECT,,
1087,950101071,20,はっきりし,総数,,,DIRECT,NONE,NONE,,,,,,,,,,統計,,,INTRA_Z,,
1088,950101071,20,三十五万人,香港,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1089,950101071,20,二十五万人,香港,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1090,950101071,20,推定,いうの,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1091,950101071,21,香港,半数以上,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1092,950101071,21,多く,所,,,DIRECT,NONE,NONE,所,,,公立学校,,,,,,所,,,DIRECT,,
1093,950101071,21,固まっているの,香港,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1094,950101071,21,反映し,多く,,固まっ,INTRA_Z,NONE,INTRA_Z,*pro*,の,,*pro*,の,,公立学校,の,,,,,,,
1095,950101071,22,急増する,香港,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*pro*,,,れき,,,INTRA_Z,,
1096,950101071,22,社会的,あつれき,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1097,950101071,22,表面化し,あつれき,,,INTRA_Z,NONE,NONE,あつれき,,,あつれき,,,社会的あつれき,,,,,,,,
1098,950101071,23,歓迎さ,exog,,誕生,INTER_Z,NONE,INTER_Z,,*pro*,,,*pro*,,*PRO*,,,,,,,,
1099,950101071,23,言っ,exog,,,INTER_Z,NONE,NONE,,,,*pro*,,,*pro*,,*PRO*,,,,,,
1100,950101071,24,続ける,カナダ,,低空飛行,INTRA_Z,NONE,DIRECT,*T*,低空飛行,,*T*,低空飛行,,*T*,低空飛行,,,,,,,
1101,950101071,24,活性化し,香港,,カナダ,INTRA_Z,NONE,INTRA_Z,香港町,トロント経済,,香港町,トロント経済,,香港町,カナダ・トロント経済,,,,,,,
1102,950101071,24,から,理由,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1103,950101071,25,語る,中国,,実態,INTRA_Z,NONE,DIRECT,星島日報,実態,,星島日報,実態,,中国語日刊新聞「星島日報」,実態,,日報,,,DIRECT,,
1104,950101071,26,占め,広告紙面,,八〇％近く,DIRECT,NONE,INTRA_Z,広告紙面,％近く,,広告紙面,％近く,,*PRO*,％近く,,紙面,,,DIRECT,,
1105,950101071,26,不足し,広告スペース,,,INTRA_Z,NONE,NONE,広告スペース,,,広告スペース,,,広告スペース,,,スペース,,,DIRECT,,
1106,950101071,27,投じ,中国,,総額六百万,INTER_Z,NONE,INTRA_Z,*PRO*,カナダドル,,*PRO*,カナダドル,,*PRO*,カナダドル,,,,,,,
1107,950101071,27,建設し,中国,,編集・印刷センター,INTER_Z,NONE,INTRA_Z,*pro*,印刷センター,,月,印刷センター,,月,編集・印刷センター,,,,,,,
1108,950101071,28,調達し,中国,,すべて,INTER_Z,NONE,DIRECT,*pro*,資金,地元,*pro*,資金,地元,*pro*,資金,地元,支援,,,INTRA_Z,,
1109,950101071,28,借り入れ,中国,,,INTER_Z,NONE,NONE,*pro*,,,,,,*pro*,,,,,,,,
1110,950101071,28,必要,支援,建設,,INTRA_Z,INTER_Z,NONE,*pro*,支援,,支援,,,支援,,,,,,,,
1111,950101071,28,張っ,古編集局長,,胸,INTRA_Z,NONE,INTRA_Z,古編集局長,胸,,古編集局長,胸,,古編集局長,胸,,局長,,,DIRECT,,
1112,950101071,29,開所し,有料老人養護ホーム,,,DIRECT,NONE,NONE,有料老人養護ホーム,,トロント市内,有料老人養護ホーム,,トロント市内,有料老人養護ホーム,,トロント市内,ホーム,,市内,DIRECT,,DIRECT
1113,950101071,30,賄い,有料老人養護ホーム,,千二百万,INTER_Z,NONE,INTRA_Z,カナダドル,,寄付,*pro*,,寄付,*pro*,,寄付,,,,,,
1114,950101071,30,香港,大半,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1115,950101071,30,言っ,exog,,,INTER_Z,NONE,NONE,,,,*pro*,,,*PRO*,,香港マネー,大半,,,DIRECT,,
1116,950101071,31,含め,exog,香港,など,INTER_Z,INTRA_Z,DIRECT,*PRO*,購入,,*PRO*,,,,,,総額,,,INTRA_Z,,
1117,950101071,31,投下さ,exog,トロント,香港,INTER_Z,DIRECT,INTRA_Z,,*T*,トロント,,*T*,トロント,*T*,,トロント,総額,,トロント,INTRA_Z,,DIRECT
1118,950101071,31,分から,総額,,,DIRECT,NONE,NONE,,総額,,総額,,,総額,,,総額,,だれ,DIRECT,,DIRECT
1119,950101071,32,推定し,王文煥頭取,,総額,INTRA_Z,NONE,INTER_Z,*PRO*,,,*PRO*,,,*PRO*,,王文煥頭取,,,頭取,,,DIRECT
1120,950101071,32,二十億,総額,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1121,950101073,1,向け,香港,中国,,INTRA_Z,INTRA_Z,NONE,,,,,,,*PRO*,,中国返還,,,,,,
1122,950101073,1,入った,香港,カウントダウン,,INTRA_Z,DIRECT,NONE,,,,,,,,,,,,,,,
1123,950101073,1,香港,入っ,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1124,950101073,2,移住する,人,海外,,INTRA_Z,DIRECT,NONE,*T*,,海外,*T*,,海外,*T*,,海外,,,海外,,,DIRECT
1125,950101073,2,いれ,人,,,INTRA_Z,NONE,NONE,人,,,,,,,,,人,,,DIRECT,,
1126,950101073,2,ひかれ,外国人,活況,,INTRA_Z,INTRA_Z,NONE,,,,,,,,,,,,,,,
1127,950101073,2,やってくる,外国人,香港,,INTRA_Z,DIRECT,NONE,*T*,,香港,*T*,,香港,,,,人,,香港,INTRA_Z,,DIRECT
1128,950101073,2,多い,外国人,,,DIRECT,NONE,NONE,外国人,,,,,,,,,人,,,DIRECT,,
1129,950101073,3,クローズアップさ,exog,,海外脱出ブームばかり,INTER_Z,NONE,INTRA_Z,,海外脱出ブーム,,,海外脱出ブーム,,*PRO*,,,,,,,,
1130,950101073,3,知られていないの,exog,,こと,INTER_Z,NONE,INTRA_Z,,,,,,,,,,,,,,,
1131,950101073,3,住む,外国人,香港,,INTRA_Z,DIRECT,NONE,*T*,,香港,*T*,,香港,*T*,,香港,,,香港,,,DIRECT
1132,950101073,3,急増し,外国人,,,INTRA_Z,NONE,NONE,外国人,,,外国人,,,外国人,,,,,,,,
1133,950101073,3,こと,知ら,,,INTRA_Z,NONE,NONE,,,,,,,,,,人,,,DIRECT,,
1134,950101073,4,国際都市化し,香港,,,INTRA_Z,NONE,NONE,香港,,,*PRO*,,,香港,,,,,,,,
1135,950101073,4,関心,九七年問題,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1136,950101073,5,建ち並び,超高層ビル,,,INTRA_Z,NONE,NONE,超高層ビル,,,超高層ビル,,,超高層ビル,,,ビル,,,DIRECT,,
1137,950101073,5,密集する,高級ブランド店,,,DIRECT,NONE,NONE,ブランド店,,,*T*,,,*T*,,,店,,,DIRECT,,
1138,950101073,5,心臓部,香港島セントラル地区,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1139,950101073,5,あふれる,フィリピン,,,DIRECT,NONE,NONE,フィリピン人女性,,,フィリピン人女性,*T*,,フィリピン人女性,,,女性,,,DIRECT,,
1140,950101073,5,一変する,香港島セントラル地区,リトル・,,INTRA_Z,INTRA_Z,NONE,*pro*,,リトル・マニラ,,,リトル・マニラ,心臓部,,リトル・マニラ,,,マニラ,,,DIRECT
1141,950101073,6,働く,女性たち,,,INTRA_Z,NONE,NONE,*T*,,外国人家庭,*T*,,外国人家庭,*T*,,外国人家庭,,,,,,
1142,950101073,6,女性たち,フィリピン,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1143,950101073,7,休み,日曜日,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1144,950101073,8,陣取り,女性たち,,,INTER_Z,NONE,NONE,*PRO*,,グループ,*PRO*,,グループ,*PRO*,,グループごと,,,片隅,,,DIRECT
1145,950101073,8,報告し,女性たち,,近況,INTER_Z,NONE,DIRECT,*PRO*,近況,,*PRO*,近況,,*PRO*,近況,,,,,,,
1146,950101073,8,過ごす,女性たち,,,INTER_Z,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,,,,,,
1147,950101073,9,現れ,露店,,,DIRECT,NONE,NONE,露店,,,,,,,,目当て,露店,,,DIRECT,,
1148,950101073,9,入る,情報紙,手,,DIRECT,DIRECT,NONE,情報紙,,手,,,手,,,手,紙,,手,DIRECT,,DIRECT
1149,950101073,10,どう,記念写真,,,INTRA_Z,NONE,NONE,,,,,,,,,,写真,,,DIRECT,,
1150,950101073,10,懸命,男性カメラマン,売り込み,,INTRA_Z,INTRA_Z,NONE,男性カメラマン,,売り込み,男性カメラマン,,売り込み,男性カメラマン,見本,売り込み,カメラマン,,売り込み,DIRECT,,DIRECT
1151,950101073,11,上回る,国民総生産,,宗主国・,DIRECT,NONE,INTRA_Z,*pro*,英国,,,英国,,*PRO*,宗主国・英国,,香港,,国民総生産,INTRA_Z,,DIRECT
1152,950101073,11,遂げ,香港,,経済,INTRA_Z,NONE,INTRA_Z,香港,経済発展,,香港,経済発展,,香港,経済発展,,香港,,,DIRECT,,
1153,950101073,12,雇う,共働き家庭,,メード,INTRA_Z,NONE,DIRECT,*pro*,メード,,*PRO*,メード,,*PRO*,メード,,,,,,,
1154,950101073,12,一般的,こと,,,INTRA_Z,NONE,NONE,こと,,,こと,,,こと,,,,,,,,
1155,950101073,13,一途,出稼ぎ女性,,,DIRECT,NONE,NONE,,,,,,,,,,女性,,,DIRECT,,
1156,950101073,13,働い,十二万人,,,INTRA_Z,NONE,NONE,人,,,人,,,人,,,人,,,DIRECT,,
1157,950101073,13,推定さ,推定さ,,,INTRA_Z,NONE,NONE,,出稼ぎ女性,,,,,,,一途,,,,,,
1158,950101073,14,約二％,出稼ぎ女性,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1159,950101073,14,勢力,出稼ぎ女性,,,INTER_Z,NONE,NONE,,,,,,,,,,勢力,,,INTRA_Z,,
1160,950101073,15,約三万七千人,出稼ぎ女性,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1161,950101073,15,増え,出稼ぎ女性,,,INTER_Z,NONE,NONE,*pro*,,倍,,,倍,*pro*,,倍,,,倍,,,DIRECT
1162,950101073,16,月三千七百,収入,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1163,950101073,17,約三倍,収入,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1164,950101073,18,超える,送金,,一億ドル,DIRECT,NONE,INTRA_Z,送金,ドル,,送金,ドル,,送金,ドル,,送金,,,DIRECT,,
1165,950101073,19,いい,便,,,DIRECT,NONE,NONE,*PRO*,,,,,,,,,,,,,,
1166,950101073,19,多い,銀行,周辺,,DIRECT,DIRECT,NONE,セントラル,,,銀行,,,銀行,,,銀行,,周辺,DIRECT,,DIRECT
1167,950101073,19,集まる,親類,ここ,,DIRECT,DIRECT,NONE,親類,,,親類,,,親類,,,親類,,ここ,DIRECT,,DIRECT
1168,950101073,19,来,ビクトリータ・アバドさん,ここ,,INTRA_Z,INTRA_Z,NONE,*pro*,,,日曜日,,,日曜日,,,,,,,,
1169,950101073,19,働い,ビクトリータ・アバドさん,,,INTRA_Z,NONE,NONE,*T*,,香港人家庭,*T*,,香港人家庭,*T*,,香港人家庭,,,,,,
1170,950101073,20,住み込み,フィリピン,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1171,950101073,20,働く,フィリピン,,,INTRA_Z,NONE,NONE,*T*,,住み込み,*T*,,住み込み,*T*,,住み込み,,,,,,
1172,950101073,20,貴重,息抜き,,,INTRA_Z,NONE,NONE,,,,,,,,,,おしゃべり,,,INTRA_Z,,
1173,950101073,20,息抜き,おしゃべり,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1174,950101073,21,多く,ブティック,,,DIRECT,NONE,NONE,ブティック,,,セントラル地区,,,,,,地区,,,INTRA_Z,,
1175,950101073,21,多,フィリピン,,,DIRECT,NONE,NONE,フィリピン人,,,フィリピン人,,,フィリピン人,,,人,,,DIRECT,,
1176,950101073,21,寄り付か,観光客,,,DIRECT,NONE,NONE,観光客,,,観光客,,,観光客,,,客,,,DIRECT,,
1177,950101073,21,ある,苦情,,,DIRECT,NONE,NONE,苦情,,,,,,セントラル地区,,,苦情,,地区,DIRECT,,DIRECT
1178,950101073,22,所有する,英,,ビル,INTRA_Z,NONE,DIRECT,*T*,ビル,,*T*,ビル,,*T*,ビル,,,,,,,
1179,950101073,22,排除しよ,英,,女性たち,INTRA_Z,NONE,INTRA_Z,,,,,,,,,,企業,,,DIRECT,,
1180,950101073,22,動い,英,,,INTRA_Z,NONE,NONE,英系企業,,*を*,英系企業,,*PRO*女性たち,*pro*,,,企業,,,INTRA_Z,,
1181,950101073,22,あっ,こと,,,INTRA_Z,NONE,NONE,こと,,,一時,,,,,,,,,,,
1182,950101073,22,差別的発想,こと,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1183,950101073,22,上がり,批判,,,DIRECT,NONE,NONE,批判,,発想,批判,,発想,批判,,差別的発想,批判,,,DIRECT,,
1184,950101073,22,なっ,こと,取りやめ,,INTRA_Z,INTRA_Z,NONE,*pro*,,取りやめ,,,取りやめ,こと,,取りやめ,,,取りやめ,,,DIRECT
1185,950101073,23,し,活動センター,対象,フィリピン,INTRA_Z,DIRECT,DIRECT,*T*,フィリピン人女性,対象,*T*,フィリピン人女性,対象,*T*,フィリピン人女性,対象,政庁,,対象,INTRA_Z,,DIRECT
1186,950101073,23,提供し,香港,,学校など,DIRECT,NONE,INTRA_Z,香港政庁,,,香港政庁,,,香港政庁,学校,日曜日,政庁,,,DIRECT,,
1187,950101073,24,少ない,利用者,,,INTRA_Z,NONE,NONE,利用者,,,利用者,,,利用者,,,者,,,DIRECT,,
1188,950101073,25,し,高利貸,対象,フィリピン,INTRA_Z,DIRECT,DIRECT,*T*,フィリピン人女性,対象,*T*,フィリピン人女性,対象,*T*,,対象,,,対象,,,DIRECT
1189,950101073,25,摘発さ,exog,,高利貸,INTER_Z,NONE,DIRECT,,高利貸,,,高利貸,,高利貸,フィリピン人女性,,高利貸,,,DIRECT,,
1190,950101073,26,貸し付ける,高利貸,,現金,INTER_Z,NONE,DIRECT,*pro*,現金,,*PRO*,現金,,*PRO*,現金,担保,,,担保,,,DIRECT
1191,950101073,26,手口,貸し付ける,,,DIRECT,NONE,NONE,,,,,,,,,,,,,,,
1192,950101073,26,押収さ,exog,,パスポート,INTER_Z,NONE,DIRECT,,パスポート,手口,,パスポート,手口,パスポート,パスポート,手口,パスポート,,,DIRECT,,
1193,950101073,27,不安定,身分,,,DIRECT,NONE,NONE,*PRO*,,,*PRO*,,,,,,借り入れ,,,INTRA_Z,,
1194,950101073,27,困難,借り入れ,,,DIRECT,NONE,NONE,借り入れ,,,借り入れ,,,,,,借り入れ,,,DIRECT,,
1195,950101073,28,高利,高利貸,,,INTER_Z,NONE,NONE,,,,,,,,,,,,,,,
1196,950101073,28,分かっ,フィリピン,,,INTER_Z,NONE,NONE,*PRO*,,,*pro*,,,*pro*,,高利,,,,,,
1197,950101073,28,ない,選択肢,,,DIRECT,NONE,NONE,*pro*,選択肢,ほか,選択肢,,ほか,選択肢,,ほか,選択肢,,,DIRECT,,
1198,950101073,29,し,事件,浮き彫りにした,弱さ,INTRA_Z,INTRA_Z,DIRECT,*T*,弱さ,浮き彫り,*T*,弱さ,浮き彫り,*T*,,浮き彫り,女性,,浮き彫り,INTRA_Z,,DIRECT
1199,950101073,29,事件,浮き彫り,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1200,950101073,30,高い,給与,,,DIRECT,NONE,NONE,*PRO*,,,給与,,,*PRO*,,,香港,,,INTRA_Z,,
1201,950101073,30,近い,香港,,,DIRECT,NONE,NONE,香港,,,香港,,,*pro*,,,者,,,INTRA_Z,,
1202,950101073,30,働き,フィリピン,,,INTER_Z,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,香港,,,INTRA_Z,,
1203,950101073,30,多い,希望者,,,INTRA_Z,NONE,NONE,希望者,,,希望者,,,希望者,,,者,,,DIRECT,,
1204,950101073,30,良好,労働環境,,,DIRECT,NONE,NONE,労働環境,,,労働環境,,,労働環境,,,者,,,INTRA_Z,,
1205,950101073,31,求め,エイジアン・ドメスティック・ワーカーズ・ユニオン,,労働条件,INTRA_Z,NONE,INTRA_Z,*PRO*,労働条件改善,,*PRO*,労働条件改善,,*PRO*,労働条件改善,,さん,,,INTRA_Z,,
1206,950101073,31,活動する,エイジアン・ドメスティック・ワーカーズ・ユニオン,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*PRO*,,,さん,,,INTRA_Z,,
1207,950101073,31,言う,レミー・ボーロンガンさん,,,INTRA_Z,NONE,NONE,レミー・ボーロンガンさん,,,レミー・ボーロンガンさん,,,レミー・ボーロンガンさん,,,さん,,,DIRECT,,
1208,950101073,32,ある,雑居ビル,,,INTRA_Z,NONE,NONE,*T*,,油麻地地区,*T*,,油麻地地区,*PRO*,,油麻地地区,,,地区,,,DIRECT
1209,950101073,32,古び,雑居ビル,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*T*,,,さん,,,INTER_Z,,
1210,950101073,32,本部,一ＤＫ,,,DIRECT,NONE,NONE,,,,,,,,,,ＤＫ,,,DIRECT,,
1211,950101073,33,過ぎ,exog,,五年,INTER_Z,NONE,INTRA_Z,,年,,,年,,,年,,,,,,,
1212,950101073,34,約三千人,会員,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1213,950101073,35,送金すれ,フィリピン,本国,,INTER_Z,INTRA_Z,NONE,*pro*,*pro*,本国,*pro*,,本国,*PRO*,,本国,いくら,,本国,INTRA_Z,,DIRECT
1214,950101073,35,残ら,生活費,,,INTRA_Z,NONE,NONE,*T*,,,*T*,,,*T*,,,,,,,,
1215,950101073,35,出し合っ,フィリピン,,月会費十,INTER_Z,NONE,INTRA_Z,*PRO*,香港ドル,,*PRO*,香港ドル,,*PRO*,香港ドル,,いくら,,,INTRA_Z,,
1216,950101073,35,運営し,exog,,同組合,INTER_Z,NONE,INTER_Z,*pro*,,,*pro*,,,*pro*,,,,,,,,
1217,950101073,36,し,ボーロンガンさん,,メード,INTRA_Z,NONE,DIRECT,*PRO*,メード,家庭,*PRO*,メード,家庭,*PRO*,メード,家庭,自身,,,INTRA_Z,,
1218,950101073,36,応じ,ボーロンガンさん自身,相談,,INTRA_Z,INTRA_Z,NONE,ボーロンガンさん,,相談,,,相談,,,相談,自身,,相談,DIRECT,,DIRECT
1219,950101073,37,さまざま,訴え,,,INTRA_Z,NONE,NONE,,,,,,,,,,自身,,,INTER_Z,,
1220,950101073,37,並ぶ,訴え,リスト,,DIRECT,DIRECT,NONE,訴え,,,訴え,,,訴え,,,訴え,,リスト,DIRECT,,DIRECT
1221,950101073,38,違法労働,多いの,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1222,950101073,39,来,会員ら,香港,,INTER_Z,INTRA_Z,NONE,*PRO*,,香港,*pro*,,香港,*pro*,,香港,,,香港,,,DIRECT
1223,950101073,39,求め,雇用主,,労働,DIRECT,NONE,DIRECT,労働,*pro*,香港,労働,*pro*,香港,*pro*,労働,,,,,,,
1224,950101073,39,多い,例,,,DIRECT,NONE,NONE,例,,,例,,,例,,香港,例,,,DIRECT,,
1225,950101073,40,ない,理由,解雇、性的虐待など,,INTRA_Z,INTRA_Z,NONE,*T*,,,,,,,,,理由,,,DIRECT,,
1226,950101073,40,少なく,解雇,,,INTRA_Z,NONE,NONE,虐待,,,,,,,,,,,,,,
1227,950101073,41,解雇さ,雇用主,,,INTER_Z,NONE,NONE,,,,,,,*pro*,,,,,,,,
1228,950101073,41,なり,雇用ビザ,無効,,DIRECT,INTRA_Z,NONE,,,,,,,,,,ビザ,,,DIRECT,,
1229,950101073,41,帰国し,会員ら,,,INTER_Z,NONE,NONE,*pro*,,,*pro*,,,*pro*,,,,,,,,
1230,950101073,42,要求さ,雇用主,会員ら,休日労働,INTER_Z,INTER_Z,DIRECT,休日労働,,,休日労働,*pro*,,*pro*,休日労働,,,,,,,
1231,950101073,42,断り,会員ら,,,INTER_Z,NONE,NONE,*pro*,,,,,,,,,,,,,,
1232,950101073,43,悪い,住宅事情,,,DIRECT,NONE,NONE,住宅事情,,,住宅事情,,,住宅事情,,,事情,,,DIRECT,,
1233,950101073,44,寝かさ,雇用主,,,INTER_Z,NONE,NONE,,,,,,,*pro*,,一緒,,,,,,
1234,950101073,44,与える,メード,乳児,ミルク,INTER_Z,INTRA_Z,DIRECT,*pro*,ミルク,,,ミルク,,,ミルク,,,,,,,
1235,950101073,44,ある,例,,,DIRECT,NONE,NONE,例,,,,,,,,代わり,,,,,,
1236,950101073,45,する,アジア人,,メード,INTRA_Z,NONE,DIRECT,*T*,メード,香港,*T*,メード,香港,*T*,メード,,,,,,,
1237,950101073,45,増え,アジア人,,,INTRA_Z,NONE,NONE,アジア人,,,アジア人,,,アジア人,,香港,人,,,DIRECT,,
1238,950101073,46,並ん,国籍,会員名簿,,INTRA_Z,INTRA_Z,NONE,国籍,,,国籍,,,国籍,,,国籍,,名簿,DIRECT,,DIRECT
1239,950101073,47,認め,exog,,雇用,INTER_Z,NONE,DIRECT,,雇用,,,雇用,,雇用,,,,,,,,
1240,950101073,48,安価,女性労働力,,,INTRA_Z,NONE,NONE,,,,,,,,,,,,,,,
1241,950101073,48,入っ,女性労働力,香港,,INTRA_Z,INTER_Z,NONE,女性労働力,,,女性労働力,,,女性労働力,,,力,,,DIRECT,,
1242,950101073,48,追い出さ,女性労働力,,フィリピン,INTRA_Z,NONE,INTER_Z,,*pro*,,,*pro*,,*pro*,,,,,,,,
